"attachments/0/style_list/0","attachments/0/style_list/1","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=269139552888116",,"2024-05-28T10:10:43.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzI2OTEzOTU1Mjg4ODExNg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY5MTM5NTUyODg4MTE2","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02GGjMW3ErJV4MKg2e4qsUzurGhJygGuutWwdJLtbZaQjVFCak32xjN12fuYxhofGnl","JustIrene Ldrs","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/441315086_7723561610999019_8900571183168732999_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5VgQBiMm7W0Q7kNvgGskSL7&_nc_ht=scontent-hou1-1.xx&oh=00_AYCLDr1clIBHdji7E3y_1kbsQMpzLRCbclKGxIopOrmfKA&oe=665D0AEF",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer wla pa nga divorce may narinig na akong nanay na pag legal na ang divorce ididivorce nya na asawa nya na mahina ang diskarte sa paghahanapbuhay palitan na daw ng afam! Purbida!","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1207875523925213",,"2024-05-28T09:49:14.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEyMDc4NzU1MjM5MjUyMTM=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTIwNzg3NTUyMzkyNTIxMw==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1851707395","Peter Edullantes Bacaron","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502257_10220236384820422_7668466093163762747_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z48h1Hg9fjMQ7kNvgFX3PSo&_nc_ht=scontent-hou1-1.xx&oh=00_AYCRqWlkQvzLgB3qGacKYXgF2pS74Lkaf1Swlqssnc5xWQ&oe=665CF5C5","https://www.facebook.com/aimyne123","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer yong iba katoliko pa naman hay naku, 10 commandments at 7 sacraments kinalimutan na","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1171488834071242",,"2024-05-28T09:35:40.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExNzE0ODg4MzQwNzEyNDI=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE3MTQ4ODgzNDA3MTI0Mg==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0zxJix6qABEodw4jUgTmihjjQe7SvB37QGEiD6cdsyNVmgdG7di7GNYHpDrVK8VAZl","Ria Schizo","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442489401_452603704020934_6201339976056030137_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qNyh99FKU5gQ7kNvgHXCHvu&_nc_ht=scontent-hou1-1.xx&oh=00_AYCOBpwJ6afExhpaS-5huU2bw6XLHhyJKRNqOxg3D_dnng&oe=665D0677","https://www.facebook.com/brentfaiyazsupremacy","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer anong klaseng mindset 'yan? ""di ka makonteto sa isa"" better read the post wisely before trying to comment your opinion. The post said itself that DIVORCE IS AN OPTION TO THOSE WHO REALLY NEED IT. why are you trying to comment your opinion without knowing the story of an individual's life? so better think wisely bro. they just wanted to free themselves in a miserable life where they were living. Don't judge them kung wala ka namang alam sa buhay nila","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=476671844804678",,"2024-05-28T09:01:03.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ3NjY3MTg0NDgwNDY3OA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDc2NjcxODQ0ODA0Njc4","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Peter Edullantes Bacaron mga Anti Christ pala mga sumasang ayon sa divorce brad ksi mas gsto nilang tanggihan ang utos ng Diyos kaysa sundin ito isa na dun si ivy na gstong magpalit ng asawa🤣","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=437196825710511",,"2024-05-28T08:56:28.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQzNzE5NjgyNTcxMDUxMQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDM3MTk2ODI1NzEwNTEx","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ivy Beatrice D Ramos ikaw alam mo ba yan sympre alam kasi nga di ka makontento🥴","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=3290343844594480",,"2024-05-28T08:55:28.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzMyOTAzNDM4NDQ1OTQ0ODA=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMzI5MDM0Mzg0NDU5NDQ4MA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Peter Edullantes Bacaron hahaha tumpak ka jan trial and error nga gsto nila. Ginawang laruan ang marriage bka gsto nilang paglaruan sila ni satanas sa empyerno","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1150002369371220",,"2024-05-28T08:54:07.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExNTAwMDIzNjkzNzEyMjA=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE1MDAwMjM2OTM3MTIyMA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100004808445644","Ivy Beatrice D Ramos","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502502_2301918046645121_1067375247922865920_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xg1xmns_K-oQ7kNvgEfEEAA&_nc_ht=scontent-hou1-1.xx&oh=00_AYAyiNUT0PNSqhD0AKwO8SY4NnyWBSEw1UYl3BfSzBiCkg&oe=665CFF09","https://www.facebook.com/people/Ivy-Beatrice-D-Ramos/100004808445644/","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer boboo hahahaha","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=315668848300060",,"2024-05-28T08:52:43.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzMxNTY2ODg0ODMwMDA2MA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMzE1NjY4ODQ4MzAwMDYw","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ivy Beatrice D Ramos baka ikaw ang bobo sympre alam ko yan, di naman lahat maghihiwalay, pero binibigyan mo ng chance ang mag asawa na maghiwalay dahil san pa ba papunta ang relasyon nila pag nagsawa sila edi sa hiwalayan, imbis na sagrado ang kasal gagawin nyong laruan baka ikaw ang bobo sarili mo lang iniisip mo palibhasa di ka makontento. Kng nagbabasa ka lang ng Biblia malamang alam mo ang lugar mo kng anong mali at tama.","2"
"photo","fallback","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=331070103162133",,"2024-05-28T08:42:30.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzMzMTA3MDEwMzE2MjEzMw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMzMxMDcwMTAzMTYyMTMz","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100004808445644","Ivy Beatrice D Ramos","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502502_2301918046645121_1067375247922865920_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xg1xmns_K-oQ7kNvgEfEEAA&_nc_ht=scontent-hou1-1.xx&oh=00_AYAyiNUT0PNSqhD0AKwO8SY4NnyWBSEw1UYl3BfSzBiCkg&oe=665CFF09","https://www.facebook.com/people/Ivy-Beatrice-D-Ramos/100004808445644/","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer alam mo ba to? Syempre hindi kasi boboo ka. 😊","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=808633694582863",,"2024-05-28T08:41:46.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzgwODYzMzY5NDU4Mjg2Mw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODA4NjMzNjk0NTgyODYz","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100004808445644","Ivy Beatrice D Ramos","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502502_2301918046645121_1067375247922865920_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xg1xmns_K-oQ7kNvgEfEEAA&_nc_ht=scontent-hou1-1.xx&oh=00_AYAyiNUT0PNSqhD0AKwO8SY4NnyWBSEw1UYl3BfSzBiCkg&oe=665CFF09","https://www.facebook.com/people/Ivy-Beatrice-D-Ramos/100004808445644/","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer boboo","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1406459716730356",,"2024-05-28T07:41:18.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE0MDY0NTk3MTY3MzAzNTY=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTQwNjQ1OTcxNjczMDM1Ng==","3","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Missyy Ming gsto mo rin ba magpalit ng asawa? Magpalit ka pero wag ka mangdamay ng dahil sa kapiranggot na problema divorce na agad. Sigurado ako pag yan nangyari sa pinas madaming pamilya ang maghihiwalay kahit konting problema lang.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1107294520380251",,"2024-05-28T07:39:24.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExMDcyOTQ1MjAzODAyNTE=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTEwNzI5NDUyMDM4MDI1MQ==","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1851707395","Peter Edullantes Bacaron","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502257_10220236384820422_7668466093163762747_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z48h1Hg9fjMQ7kNvgFX3PSo&_nc_ht=scontent-hou1-1.xx&oh=00_AYCRqWlkQvzLgB3qGacKYXgF2pS74Lkaf1Swlqssnc5xWQ&oe=665CF5C5","https://www.facebook.com/aimyne123","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer ginawang trial and error ang pagaasawa","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1379073936136654",,"2024-05-28T07:37:38.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEzNzkwNzM5MzYxMzY2NTQ=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTM3OTA3MzkzNjEzNjY1NA==","3","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgEDjojx&_nc_ht=scontent-hou1-1.xx&oh=00_AYB5t-licXcT2a7PmkdKFIdz8Qf8jatAB8gsYU3mIzzkDA&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Peter Edullantes Bacaron kaya nga madami talagang gstong magpalit ng asawa kaya gsto nila may divorce di makuntento sa isa. Kng gsto nila mag hiwalay edi maghiwalay sila di yung dadamayin nilla yung ibang marriage na may kaunting problema eh mag didivorce na agad. Di ata mgga Christiano mga to gsto ata madaming asawa🤣","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1023104672584521","14","2024-05-28T07:18:19.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEwMjMxMDQ2NzI1ODQ1MjE=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTAyMzEwNDY3MjU4NDUyMQ==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1851707395","Peter Edullantes Bacaron","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/442502257_10220236384820422_7668466093163762747_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z48h1Hg9fjMQ7kNvgFX3PSo&_nc_ht=scontent-hou1-1.xx&oh=00_AYCRqWlkQvzLgB3qGacKYXgF2pS74Lkaf1Swlqssnc5xWQ&oe=665CF5C5","https://www.facebook.com/aimyne123","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE0MzI2MjU5MDMxOTM1MQ==","Ian Spencer may naligaw dito sa comment mo, gusto nya na ata palitan asawa nya 😂","1"
